folder,filename,duration_s,drive_url,abs_path,file_id
"Ireland","20230705_141303.mp4",10,"https://drive.google.com/file/d/1rtiNOhN2wQ3sONQH1dqL8OrejdWcv3N9/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230705_141303.mp4","00da1488-95a8-4d56-b250-d903d0603833"
"Ireland","20230705_141629.mp4",11,"https://drive.google.com/file/d/1pEvFNXp3or0tl4u6jaMxZ0EIJqOpEY9B/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230705_141629.mp4","27cde499-a3f2-4718-8906-9dbc67491317"
"Ireland","20230705_142625.mp4",6,"https://drive.google.com/file/d/1xn04ytWF0kPMzZvZM5I_nd8Q-rggJkZE/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230705_142625.mp4","b75db570-d875-4ce6-9584-af02f2a6d819"
"Ireland","20230705_145509.mp4",11,"https://drive.google.com/file/d/1F4TRLPDgttTWqkbaYOXSLojwxdptTAKs/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230705_145509.mp4","bdc2551d-6311-4b72-a004-74c938cdc0bb"
"Ireland","20230705_153924.mp4",12,"https://drive.google.com/file/d/1juKJyknt4-Rob24PgDtGh67pcOGxLm80/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230705_153924.mp4","3c523767-41cf-4920-9b8a-be38eeb91b73"
"Ireland","20230705_162913.mp4",14,"https://drive.google.com/file/d/1LqSgnh_bVvO9Kyz-KW7lMEij6qV7x--S/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230705_162913.mp4","008e8f71-9b1a-4387-86af-94abe5af3804"
"Ireland","20230706_144730.mp4",9,"https://drive.google.com/file/d/1h4ou9SVnQn4p3Tt0PeFuHxyA6c88yvTg/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_144730.mp4","7f495b51-26f9-4960-92cb-5ade4d612699"
"Ireland","20230706_144743.mp4",6,"https://drive.google.com/file/d/1IV0aSIOpUVKamjBHt2tIrLt4J1CFEtYC/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_144743.mp4","605f4d95-d2dc-4f76-b1ad-06ce6fd69ad1"
"Ireland","20230706_144751.mp4",66,"https://drive.google.com/file/d/16ci3AWw1xYvrW7eVsq2GQwG6z6GS11FQ/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_144751.mp4","537be795-6a41-4921-a946-ef37550c6f7f"
"Ireland","20230706_152855.mp4",15,"https://drive.google.com/file/d/1wfleKLznrNC4irPZ-8Lx3SFcim244Mju/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_152855.mp4","324362f4-b61f-46c4-a1e0-1fc7285d0483"
"Ireland","20230706_161013.mp4",12,"https://drive.google.com/file/d/1ek9kmHBaVWxslSMxtXNQ8UhpH7d9G6en/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_161013.mp4","477230d1-c4c4-48e7-9374-66e8abb3aea5"
"Ireland","20230706_165626.mp4",22,"https://drive.google.com/file/d/1rdRTqU3c_ApPFdK5gEZjB8zs0iVz3DKC/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_165626.mp4","b1f448fa-08c7-4a61-80b8-91e8ad3c342a"
"Ireland","20230706_165655.mp4",19,"https://drive.google.com/file/d/1gGm5_1GOJpRNOQv3R5mr9cPm7rTL0Cn2/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_165655.mp4","778de481-b7ec-4ea6-8cc6-8d209a029939"
"Ireland","20230706_171023.mp4",26,"https://drive.google.com/file/d/1xCT3RDLOEGAtqPnOBHlGycSUwTq6tJyS/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_171023.mp4","805751cf-6c3f-4697-96c2-ac2cb969ba4d"
"Ireland","20230706_171230.mp4",17,"https://drive.google.com/file/d/1vSD6hDpchnEA4ABpZryBApNIgfodoMvg/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_171230.mp4","3c115823-0606-4f0d-adb7-0495ca90105e"
"Ireland","20230706_171623.mp4",22,"https://drive.google.com/file/d/1au-UGAm836qcxuEvUyXdJExHDNl3e0xk/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_171623.mp4","74884832-52ac-45ec-a6a3-b37e03f0cab3"
"Ireland","20230706_172126.mp4",16,"https://drive.google.com/file/d/1WxG_KyRXeon8g5Mq8p0cXWvVv6vLSUyf/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_172126.mp4","e8ee3f9d-2b87-4a85-a473-8c9579e0a72b"
"Ireland","20230706_173304.mp4",18,"https://drive.google.com/file/d/1C0OWw8kX41oJnkaxNI-8JJlIlne5JGmp/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_173304.mp4","5c5cb274-621f-4a56-b0e1-838c457ebf9d"
"Ireland","20230706_174948.mp4",13,"https://drive.google.com/file/d/1PFyH3Br_VPwri4-Ckz3-ID1MD3_mTzEO/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230706_174948.mp4","17174ce2-dde5-4bb6-a669-6c6cc4997325"
"Ireland","20230707_190456.mp4",13,"https://drive.google.com/file/d/1T7gKWElIpAp7AzE8mNQ_dFlshoEke54w/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230707_190456.mp4","8b025c42-531e-4849-9cec-d1083c919c4a"
"Ireland","20230708_112154.mp4",43,"https://drive.google.com/file/d/1HHYnBrpxMHEPZ65P6vRfZNZyihN2pRvT/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_112154.mp4","04f331d2-f8b8-413e-80df-129727035701"
"Ireland","20230708_112413.mp4",22,"https://drive.google.com/file/d/1_y9VZas-zf3boBBHf55klzSjWw7SRy42/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_112413.mp4","22b5b38a-bff1-4348-8caf-ff6ed34eae5b"
"Ireland","20230708_112651.mp4",12,"https://drive.google.com/file/d/1GJN7xIlqpCG2QOcuMFpScQbECu6di-Mh/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_112651.mp4","cea75e8d-fdf1-4a15-986a-82c3b2300db9"
"Ireland","20230708_155500.mp4",29,"https://drive.google.com/file/d/10G6Vx3ybTmzZiU-iCm1vAOQAtKTa74qo/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_155500.mp4","982fc205-0c45-4bdf-acd3-75e3964c2bbe"
"Ireland","20230708_155944.mp4",11,"https://drive.google.com/file/d/1CeCvyq87ajwvoqj-OaFhwavHDn1cTdHu/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_155944.mp4","74a651e2-4828-4606-b49d-1d5dcb58d76d"
"Ireland","20230708_160256.mp4",42,"https://drive.google.com/file/d/1FMuR-7cLSStCXctHpyR_6Ze039V5Sc62/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_160256.mp4","9decfe7a-11b0-4197-8e57-491cd7526ea0"
"Ireland","20230708_162947.mp4",10,"https://drive.google.com/file/d/1LUWr2mUYbfMYNx-uSbb3uCkFIbfkolNw/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_162947.mp4","e6845f95-427b-4aae-875e-f3d66415c2ce"
"Ireland","20230708_170805.mp4",61,"https://drive.google.com/file/d/11pegfX07IkxqnBnNPVZWV7dffsGcy0S7/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_170805.mp4","40840267-aef4-46ca-87db-fe8061ddae9a"
"Ireland","20230708_171203.mp4",36,"https://drive.google.com/file/d/1mFvOIn1BESUFS1qPT-Llz_syK-XX3MPv/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_171203.mp4","46648625-0d14-4445-b34f-0d34ae4f7237"
"Ireland","20230708_171543.mp4",17,"https://drive.google.com/file/d/1k84Vx6GA1ncBVOasz4ARkV7jcV_I9Vs_/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_171543.mp4","c820cd75-b50d-4666-9dbd-223a36b22504"
"Ireland","20230708_172211.mp4",16,"https://drive.google.com/file/d/1hbfhs3Kvi6kxWPuDVSMeT4ixNSqww8ZI/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_172211.mp4","0fb16a20-ff79-4573-8f17-698973ff74e6"
"Ireland","20230708_172327.mp4",21,"https://drive.google.com/file/d/1aNBe9vl5MXT2lujw58-ZucXXyCvzpaxg/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_172327.mp4","bc1447be-33b3-4922-8740-4820206a415a"
"Ireland","20230708_172522.mp4",24,"https://drive.google.com/file/d/1QkIAMrDmoVOKp3wtcNY-mq40BN-_zwFy/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_172522.mp4","3345a9c1-3313-43f1-82ea-59f0f87a067f"
"Ireland","20230708_172913.mp4",19,"https://drive.google.com/file/d/1XCXcSkcaa6NtGLddnOz2AsPyBFCpQQSB/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_172913.mp4","e8dad648-12e1-44f9-a3f5-ce2fbb51c054"
"Ireland","20230708_173003.mp4",61,"https://drive.google.com/file/d/1CMcjWkylI50J-8zPQtX1l9owJqkBvlED/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_173003.mp4","4f4a55eb-f0b1-4f13-a756-1bc73b18cf38"
"Ireland","20230708_173320.mp4",170,"https://drive.google.com/file/d/1KwoSWKCBIJ7-VQggm2nOdAx_2LAeuDVu/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_173320.mp4","bd7c2c49-1547-4bfe-b03d-d2bf32cda047"
"Ireland","20230708_174051.mp4",30,"https://drive.google.com/file/d/1857iiCkiBGsOlcefgeezY9msC9dN4T0I/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_174051.mp4","5b0cedac-6f32-4b66-b815-1bdb5caa44b5"
"Ireland","20230708_174418.mp4",123,"https://drive.google.com/file/d/1gJgtQEvCs5MrEl1Pu13Dt0Et6xbv43m2/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_174418.mp4","fac3589d-04b8-4faf-a2f9-8110eb8e935b"
"Ireland","20230708_174741.mp4",57,"https://drive.google.com/file/d/160WEyCgwCMhDqoOAxHnjkT1ofUiPNxba/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_174741.mp4","d855fc83-79b1-4790-81e1-e68bf39f97ca"
"Ireland","20230708_175642.mp4",37,"https://drive.google.com/file/d/1U-_2crbuouHpJfpOHRGsZZGhRYlOEkf2/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_175642.mp4","e414c4b3-33d4-442d-af45-9c8d074e43ed"
"Ireland","20230708_180135.mp4",24,"https://drive.google.com/file/d/1izFpROKDboWwX7a0KEXkw1QcgtOwbl5C/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_180135.mp4","a857fea2-b91c-4a01-96af-6ee0d69c7051"
"Ireland","20230708_180239.mp4",50,"https://drive.google.com/file/d/11d8rneDGOmtIRSvEjA1DVlu5ucE5zaa4/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_180239.mp4","eafd37bd-0054-4d1e-a979-b659f120db91"
"Ireland","20230708_180419.mp4",24,"https://drive.google.com/file/d/1kg3TZMfmYl3Pd_W156yXxfrPCsR4Niga/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_180419.mp4","8cb3c9e6-9c36-434f-9925-f5ba73c1fe86"
"Ireland","20230708_180930.mp4",33,"https://drive.google.com/file/d/1xI04XMv6Ths9nYDVIFdlzXpRXOoYyVqS/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_180930.mp4","2b150f7e-47aa-4da5-a8c5-e2df9fd091e0"
"Ireland","20230708_181736.mp4",28,"https://drive.google.com/file/d/199oB3FODwYEbk0g-vE3ajNIeTv5U5YYg/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_181736.mp4","c44ea49c-69de-4f7d-8194-39d680501b93"
"Ireland","20230708_181855.mp4",11,"https://drive.google.com/file/d/16r7CQ4bD5-S21zgTpzb27QhpA_M8VYTf/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_181855.mp4","c3f7852c-d433-4f0d-80f6-dc247a95ed6c"
"Ireland","20230708_182902.mp4",46,"https://drive.google.com/file/d/1zv-dpGqdOtqsxJ-cTOUp-N0M8lffF3TE/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_182902.mp4","497bcf75-b87b-4207-ad5d-b8dfb231a351"
"Ireland","20230708_185002.mp4",71,"https://drive.google.com/file/d/1zPoY1ioqz0RkBeWauRR99Se8_TXmLwRp/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_185002.mp4","c619ba68-eaff-4946-96d2-261157486386"
"Ireland","20230708_185139.mp4",39,"https://drive.google.com/file/d/1jQ-XWk5Fn72gR9j9rn5dhJgnRuVpgUb-/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_185139.mp4","48d51ea3-f7fa-452b-9b97-242e3ad7d0d3"
"Ireland","20230708_190545.mp4",26,"https://drive.google.com/file/d/18yhwTZXWRsQYSHzAxcwbZnnNjw0lLABt/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_190545.mp4","6bcffaa5-230f-44ff-98c8-f3fa0907d675"
"Ireland","20230708_191027.mp4",26,"https://drive.google.com/file/d/1bc3sgg-jLH1ksxyp2Xe80MA_w9WvPYys/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_191027.mp4","cb06b605-3262-4303-8d88-61cd2ddb9214"
"Ireland","20230708_191342.mp4",11,"https://drive.google.com/file/d/1EBGXLqWbCXsoD2UaccsVpnt3bUS9-XaM/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_191342.mp4","f01efa67-20ab-4aa6-b4ee-163566efaea2"
"Ireland","20230708_191357.mp4",31,"https://drive.google.com/file/d/1pXE36f0HFCiks0oayNxUZTrIu5Su4C7W/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_191357.mp4","f00cbb35-a516-4a1f-80ee-bf05684777ae"
"Ireland","20230708_192320.mp4",53,"https://drive.google.com/file/d/1yHNtZKzUEXt4bq9ZsUTRfqCwDoi36PVy/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_192320.mp4","679476ac-cdbc-4078-a13b-fd6e082a6292"
"Ireland","20230708_192502.mp4",10,"https://drive.google.com/file/d/1gMIqI5zy3scKbGS8ASb7ga1IOG1oyn4n/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_192502.mp4","e00afae9-17bd-43e1-875b-66fa60ed4141"
"Ireland","20230708_194434.mp4",61,"https://drive.google.com/file/d/1fR3p3sly8Z3dnIsrrvJmCORMqajU7KWB/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_194434.mp4","9aec44f6-f26f-4a60-8501-8768fe0dca3a"
"Ireland","20230708_195047.mp4",72,"https://drive.google.com/file/d/1MduxkWw4tY-D3RNOepY_3kCX_6pPd2p6/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_195047.mp4","aa442d89-1c1b-4d09-a1bc-6e3d8bfb6f30"
"Ireland","20230708_205041.mp4",71,"https://drive.google.com/file/d/1ofOY9IQmTHOzGRBGm8JpD66udaKWBkgs/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_205041.mp4","e06ca29b-6089-4a52-94f4-f7298245c651"
"Ireland","20230708_210906.mp4",7,"https://drive.google.com/file/d/1lZwNq0gf-kvWCT22a3EQaH6adGCJHlAz/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_210906.mp4","491a67ce-5fac-44f9-ba31-cb8b95a05346"
"Ireland","20230708_212221.mp4",87,"https://drive.google.com/file/d/1-wuBWYJTT95zfsYQSMIC2-k8s0ZjR_15/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_212221.mp4","e6d09da7-3211-4e51-9b4d-4c4802435103"
"Ireland","20230708_213915.mp4",86,"https://drive.google.com/file/d/1OecCTcpm6aE1VCD0iX2SQ6Mj1kEGg78I/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_213915.mp4","7398fa93-bb77-49dd-a042-283ee26b56ec"
"Ireland","20230708_215136.mp4",104,"https://drive.google.com/file/d/1aoWLoqbQAdxclDvYzuS1w8bxKT7bgS10/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_215136.mp4","a30d8ea9-4c99-4e96-9b56-378701f01d8c"
"Ireland","20230708_215335.mp4",40,"https://drive.google.com/file/d/1ZepUDz0PaiAuoHHNBuU2bqFB_Ia5myYv/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_215335.mp4","93d21b6d-ab54-4fbb-ae88-fed8e4a2c663"
"Ireland","20230708_220325.mp4",77,"https://drive.google.com/file/d/1xT6ignr4D0QvXqoWTXeahM7OiRZixxpF/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_220325.mp4","66292046-b3ef-4291-b18c-e6b23c797eed"
"Ireland","20230708_222530.mp4",51,"https://drive.google.com/file/d/179vRVKBcGvy6XBZEsme49slkJFwufLKl/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230708_222530.mp4","e0825877-2a87-4ede-bf6a-3cd7d141c569"
"Ireland","20230709_045732.mp4",60,"https://drive.google.com/file/d/1JcrH2aj1r2Hn6xGjjr_5WeKWPAnSCEKz/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230709_045732.mp4","6852579d-9915-4f61-9a18-6e5afb1914ed"
"Ireland","20230709_060827.mp4",78,"https://drive.google.com/file/d/1UOwyU-vzFa7mhsbajgImUBogbXiT9aBX/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230709_060827.mp4","2964c74a-10f1-4817-9ef6-cd3e9b99b011"
"Ireland","20230709_061044.mp4",86,"https://drive.google.com/file/d/1S6_CylNAJjkCdxKpAW8BbqCev6OaBGIi/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230709_061044.mp4","dc71686d-be98-4ca1-b7a7-408d17e42f03"
"Ireland","20230709_093038.mp4",20,"https://drive.google.com/file/d/1chRc1XvfIdpJC0cd6pKROYcMEbRYADJg/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\20230709_093038.mp4","aa7539e7-fe32-4b1b-974b-c98e79837561"
"Ireland","lv_0_20230527112825.mp4",55,"https://drive.google.com/file/d/1gLRYkUXZnNnyDUdaOtco9whJYW-yRrop/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\7) Ireland\lv_0_20230527112825.mp4","27215eed-6a6d-40a5-98fa-9c9f1a7b16b8"
"Israel","20240619_145928.mp4",29,"https://drive.google.com/file/d/1WB4DwZpBSjeIArXKwIArNmiCawrGUnxP/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_145928.mp4","8febc679-9f52-45e6-9d13-89ff4703d4be"
"Israel","20240619_153737.mp4",14,"https://drive.google.com/file/d/1DrSXYTySwWuzKqFao1UTjMskr5SFigcV/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_153737.mp4","fa627ee8-ecaa-4b6c-91a4-fc13f6d3cf6f"
"Israel","20240619_160246.mp4",10,"https://drive.google.com/file/d/1c4UeLpxVmYnIlI25HL7QM11oq8Yw8j6C/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_160246.mp4","f6169184-6547-4b2c-9116-e308c3628612"
"Israel","20240619_160303.mp4",6,"https://drive.google.com/file/d/16Z_rcNKaFcIuWIRwc3y7PN9hwWFXS5u2/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_160303.mp4","5ba57b3a-20b5-4a6e-a3b6-7b97eb280279"
"Israel","20240619_162613.mp4",10,"https://drive.google.com/file/d/1FGrYOVWFuWErwUXlmqLp3OkqNit_j6DJ/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_162613.mp4","14de77ed-91d2-4ce0-81da-93f9fd06172d"
"Israel","20240619_172339.mp4",7,"https://drive.google.com/file/d/1NNQk0AqbCE7JRM3cHb12HPGPdlBiI2rZ/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_172339.mp4","f81a42ae-3e81-452c-a994-81f59c41273f"
"Israel","20240619_172706.mp4",11,"https://drive.google.com/file/d/12VXBe6IMyJPv69KxMVDdoGuzDl8QTDdS/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_172706.mp4","4a609832-38e3-4d66-8819-cf06ff15ebde"
"Israel","20240619_172831.mp4",5,"https://drive.google.com/file/d/1NRXzZvMKUI7sVrgGybsK6cJmw7w4yRrd/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_172831.mp4","292fc9d3-f062-4360-a2dd-ea5048c47734"
"Israel","20240619_182314.mp4",11,"https://drive.google.com/file/d/1XeXPNLJblJEtuE3y_6wq4LrwQ-b3gnk6/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_182314.mp4","3308834f-1362-4696-805f-c3d2bc45be6a"
"Israel","20240619_183605.mp4",12,"https://drive.google.com/file/d/1qbTeQRDU2iDUhD1kZStyyUafuZ5ZT9GR/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_183605.mp4","052f5ee4-0d98-4cc4-bb74-92c9ce8ec2f6"
"Israel","20240619_201618.mp4",7,"https://drive.google.com/file/d/13-vLbaBBkeMqYTXYGCMH1hjwAmPaIbsF/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_201618.mp4","7f3aea7e-1075-46bc-ba0c-ac1c93f2c6d2"
"Israel","20240619_212631.mp4",11,"https://drive.google.com/file/d/13EPruHDuVFAXkNng1sN3-kzIvKtvBe0c/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_212631.mp4","e9eedb2c-fef0-49fd-b603-58a111948cbc"
"Israel","20240619_215543.mp4",33,"https://drive.google.com/file/d/1gvgnhS29LdW_yaYsGhgF8Ul18dUSG09g/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_215543.mp4","1a44c707-7345-48a7-beed-0e2470449fb6"
"Israel","20240619_220223.mp4",8,"https://drive.google.com/file/d/1E82tANuXknK5vMkU_hcPEMzUQ0idFa3V/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_220223.mp4","5884ad30-0aba-4133-99f1-eeb3dde3c8bb"
"Israel","20240619_222656.mp4",18,"https://drive.google.com/file/d/1Fm4iNWR8aaz104fx_Yd-OVrtdKDXRYuC/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_222656.mp4","04bfac50-5146-41a5-9c97-4b7c9d14a2bc"
"Israel","20240619_225042.mp4",17,"https://drive.google.com/file/d/1e17xyKdxnFC-F0ebOfxwaSByOvH4eDR0/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_225042.mp4","27626050-d8ee-4f3c-82a9-e6e36d480af2"
"Israel","20240619_225101.mp4",15,"https://drive.google.com/file/d/13D_glwMTa0xt2LjpoKNBMxEtE9GyTcSN/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_225101.mp4","9213c96d-6255-4c48-9045-1e6187a72d56"
"Israel","20240619_225257.mp4",18,"https://drive.google.com/file/d/1xU0oqDwOTan5Jus3U4KybGt_1FT4BIEK/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_225257.mp4","32d4b9ea-78f0-4d63-ae92-6c5b2d027789"
"Israel","20240619_225350.mp4",15,"https://drive.google.com/file/d/1o3SSDn-syO72D-JJ9huikqCsdk_1n0Mw/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_225350.mp4","1f15f80d-3fba-4fe8-8386-7ea0e712b73c"
"Israel","20240619_225413.mp4",10,"https://drive.google.com/file/d/1ORQUZMQVbe4iJaAr19YjN8g_W_wu5Wbb/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_225413.mp4","16b78036-4cbe-4a35-b48c-1475c7057fca"
"Israel","20240619_230958.mp4",4,"https://drive.google.com/file/d/1opwsQY2c0K0Wt8HE9TGdmShidcqsr5KP/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_230958.mp4","1d36b6d3-4cbc-4b19-9e05-3cfb039d085a"
"Israel","20240619_232131.mp4",12,"https://drive.google.com/file/d/1SDCnVTH-LyFzBD91CbHOP_rhzW-29fKr/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240619_232131.mp4","45a3b6ef-ef94-4cbe-a66c-b6d571183b84"
"Israel","20240620_075416.mp4",23,"https://drive.google.com/file/d/10S8GlXGbUee7oQvVOWmlHOMT2jtxO6sZ/view?usp=drivesdk","F:\Backup\SSD 2T (world travel vids)\1) Mobile\36) Israel\20240620_075416.mp4","d31b6fcf-cba1-4732-9648-49be02fbcb7e"
